0,8582.521400000003,1.7976931348623157e+308,5e-324
1,8603.855175000002,9790.189999999999,10408.56
2,8579.627049999996,9729.34,10330.079999999994
3,8532.484199999999,9765.590000000002,10436.629999999997
4,8477.519300000007,9767.619999999995,10349.27
5,8281.500575,9777.789999999995,10313.500000000005
6,8076.39875,9756.019999999999,10290.240000000002
7,7640.284349999996,9740.309999999998,10320.630000000001
8,8182.903300000009,9739.800000000001,10379.349999999997
9,8025.333425000003,9794.45,10333.93
10,8093.091974999989,9727.6,10370.53
11,8366.910074999994,9683.010000000002,10415.280000000002
12,8823.62195000001,9729.48,10444.28
13,8774.368424999991,9709.679999999997,10487.63
14,8649.678724999994,9685.35,10499.11
15,8551.166250000002,9704.039999999995,10445.849999999999
16,8645.682475000003,9636.450000000003,10361.969999999996
17,8751.262550000003,9702.92,10426.04
18,8878.552774999993,9701.89,10303.169999999998
19,8353.852350000003,9759.630000000005,10458.399999999998
20,8076.570699999999,9750.849999999999,10401.229999999996
21,7722.519800000002,9772.97,10439.2
22,7747.987875000001,9761.659999999998,10396.93
23,8184.69792499999,9737.789999999997,10436.45
24,8056.460925,9765.300000000001,10410.12
25,8185.722999999999,9702.99,10425.709999999997
26,8348.760675000001,9857.609999999993,10408.25
27,7916.577850000001,9781.949999999997,10441.079999999998
28,7777.747575000002,9814.829999999998,10435.359999999995
29,7929.202074999999,9768.92,10389.379999999996
30,8221.278425,9786.680000000002,10363.170000000006
31,7608.390674999998,9798.940000000002,10434.59
32,7551.999350000004,9732.3,10394.060000000001
33,7470.454674999999,9792.640000000003,10509.219999999998
34,7205.202150000003,9813.479999999994,10423.319999999996
35,6675.336200000004,9814.049999999996,10410.69
36,7053.221824999993,9742.21,10577.069999999998
37,7052.796099999999,9803.159999999996,10440.270000000002
38,7328.522699999997,9773.069999999996,10415.150000000001
39,7445.2203999999965,9727.129999999992,10454.189999999997
40,7729.7863499999985,9654.39,10377.929999999998
41,8002.330100000004,9702.960000000001,10367.75
42,8000.430475000001,9758.039999999994,10440.920000000002
43,8371.149975000002,9762.189999999999,10406.76
44,8258.532100000004,9721.660000000002,10349.01
45,7815.068499999999,9743.060000000001,10413.359999999999
46,7813.667299999996,9782.56,10329.74
47,8452.37544999999,9776.150000000001,10314.42
48,8845.892100000001,9729.26,10341.349999999995
49,8961.986674999995,9723.029999999995,10333.62
50,8706.908925000002,9758.329999999998,10415.41
51,8548.348025,9755.750000000002,10437.109999999995
52,8136.405499999996,9796.3,10399.269999999999
53,8025.314874999998,9621.419999999998,10457.839999999998
54,7863.826675000003,9674.25,10406.13
55,7806.758050000003,9656.710000000001,10387.11
56,8063.419349999994,9654.06,10376.509999999998
57,8137.101799999987,9707.349999999991,10367.019999999999
58,8798.656174999996,9694.52,10398.449999999999
59,9036.888050000003,9819.21,10324.119999999997
60,8563.173099999996,9786.149999999998,10345.959999999997
61,8337.558099999997,9750.750000000004,10360.239999999996
62,8266.120450000002,9750.040000000003,10362.06
63,7804.297300000005,9713.100000000002,10434.94
64,7730.106775,9710.59,10358.869999999995
65,7757.151950000002,9720.140000000003,10292.669999999995
66,8173.811000000002,9741.220000000001,10381.250000000002
67,8904.56675,9706.670000000002,10327.82
68,8853.140050000002,9689.770000000006,10348.09
69,8931.297925000003,9776.429999999998,10310.65
70,8852.314474999997,9800.76,10341.55
71,9037.265149999994,9800.210000000003,10281.460000000001
72,8714.945724999998,9710.169999999998,10279.839999999997
73,8589.544124999999,9625.639999999996,10351.699999999997
74,8406.936274999998,9732.870000000003,10342.069999999998
75,8120.133725,9700.83,10396.380000000001
76,8018.003499999994,9677.260000000002,10295.650000000001
77,7868.94,9677.080000000004,10338.519999999995
78,7829.833750000002,9676.43,10356.989999999998
79,7702.870225000001,9695.21,10308.35
80,8189.124475000001,9705.410000000002,10308.790000000006
81,8083.429049999997,9712.069999999996,10369.800000000001
82,8384.305400000008,9698.600000000002,10380.259999999997
83,8599.657324999995,9747.590000000006,10407.669999999998
84,8448.071849999993,9716.779999999999,10324.999999999998
85,8321.27115,9783.17,10367.800000000001
86,7897.867200000003,9837.020000000002,10299.96
87,8295.319400000004,9788.97,10410.15
88,8660.052599999994,9780.84,10380.779999999995
89,8928.599225,9745.6,10363.769999999995
90,8959.8283,9819.159999999994,10445.720000000001
91,8735.166750000006,9814.700000000003,10364.82
92,8368.395049999997,9733.979999999998,10413.84
93,7738.466949999998,9741.819999999998,10401.55
94,7630.156625000006,9797.07,10331.380000000003
95,7939.888349999995,9760.550000000005,10420.319999999996
96,8487.722075,9729,10387.589999999997
97,8047.396025000004,9813.74,10461
98,8181.011275,9842.019999999995,10465.219999999996
99,8104.109825000003,9835.369999999995,10402.5
100,8471.917774999998,9811.129999999997,10432.830000000002
101,8623.22255,9832.910000000002,10459.86
102,8781.451274999994,9822.139999999998,10500.329999999998
103,8634.45865,9816.249999999998,10439.230000000001
104,8816.910924999991,9846.120000000003,10416.100000000002
105,8744.908175000008,9845.179999999998,10404.740000000002
106,8638.152649999998,9731.289999999999,10435.600000000002
107,8489.261024999996,9826.449999999999,10387.250000000002
108,8253.633949999996,9775.82,10340.99
109,8697.880074999997,9732.12,10414.810000000001
110,8703.760175000003,9717.450000000003,10370.380000000001
111,8297.583550000003,9721.189999999999,10415.54
112,8124.194649999999,9758.939999999999,10439.230000000003
113,8385.551175000002,9663.050000000001,10378.48
114,8421.036225000009,9655.430000000002,10453.91
115,8397.512474999998,9711.91,10377.959999999997
116,7804.167274999997,9691.799999999997,10326.399999999998
117,8228.553150000005,9686.320000000002,10328.420000000002
118,7469.9384999999975,9637.08,10321.069999999994
119,7566.735525000001,9658.71,10246.62
120,7056.382199999997,9674.470000000003,10312.139999999996
121,8001.476825000004,9739.49,10287.329999999996
122,7725.62655,9756.149999999996,10285.83
123,8268.49767499999,9690.439999999997,10319.029999999999
124,7458.308000000003,9662.879999999997,10332.909999999996
125,8193.875449999998,9720.86,10309.529999999993
126,8344.919225000001,9712.16,10252.149999999998
127,8581.47204999999,9702.340000000002,10401.269999999997
128,8252.705700000002,9709.42,10362.549999999997
129,7795.561249999999,9679.210000000001,10322.48
130,7896.660950000006,9728.100000000002,10345.41
131,7226.889125,9788.5,10338.18
132,7994.408625,9738.590000000002,10337.86
133,7565.9935000000005,9744.589999999995,10316.619999999995
134,7091.348524999999,9798.880000000001,10365.29
135,6508.820625,9806.18,10287.910000000002
136,6280.05365,9783.639999999996,10344.579999999996
137,6253.715399999997,9756.089999999997,10339.780000000004
138,6786.135449999997,9773.5,10345.380000000001
139,6880.302999999997,9763.489999999998,10367.680000000002
140,7019.664525000007,9762.440000000002,10338.06
141,7231.687975000005,9760.789999999997,10358.329999999998
142,7882.891649999998,9776.410000000002,10342.539999999999
143,8684.752624999994,9730.769999999999,10358.669999999993
144,7887.144725000004,9684.86,10317.43
145,7612.366375000008,9744.689999999997,10384.320000000005
146,7663.465075000002,9799.199999999992,10433.519999999997
147,8324.419074999998,9798.910000000002,10339.509999999998
148,8118.6967749999985,9742.499999999996,10339.29
149,8355.020749999992,9754.529999999999,10321.689999999999
150,8105.409399999999,9634.209999999994,10322.98
151,8160.859875000002,9679.949999999993,10343.089999999998
152,8105.424474999998,9697.849999999999,10309.819999999996
153,8310.781249999998,9648.629999999997,10377.409999999996
154,8407.680725000004,9690.589999999998,10345.979999999998
155,8653.543599999997,9785.350000000006,10300.76
156,8345.486774999998,9755.939999999999,10344.969999999998
157,8318.836474999996,9747.76,10413.289999999997
158,8007.83295,9715.24,10337.749999999996
159,8329.024624999996,9681.749999999995,10397.160000000002
160,8082.057949999997,9677.129999999997,10318.299999999997
161,7613.847749999999,9679.739999999998,10419.859999999997
162,7914.731675,9726.61,10429.169999999995
163,8028.032099999999,9699.260000000004,10379.039999999997
164,8204.735050000003,9636.399999999998,10362.010000000002
165,8193.67305,9709.04,10381.16
166,7609.369900000003,9736.68,10403.49
167,7532.538474999999,9736.68,10351.85
168,8069.503750000001,9725.160000000003,10312.429999999995
169,8518.745349999994,9694.749999999996,10386.7
170,8613.465325,9680.640000000001,10293.309999999998
171,7990.425249999995,9613.670000000002,10256.620000000004
172,7939.124999999997,9748.949999999999,10362.72
173,7921.135599999991,9698.67,10281.519999999999
174,7555.642349999998,9765.230000000007,10336.870000000003
175,7168.971999999998,9761.060000000001,10314.690000000002
176,7244.470149999999,9704.780000000008,10304.01
177,8320.290250000004,9681.750000000007,10308.469999999998
178,8266.7396,9710.410000000007,10341.249999999996
179,7928.460124999995,9748.180000000006,10407.359999999997
180,8430.061174999999,9743.410000000005,10380.139999999996
181,8334.771300000004,9702.079999999998,10331.74999999999
182,7815.90235,9680.43,10371.749999999998
183,7882.148999999996,9702.300000000001,10433.170000000004
184,8153.738800000004,9743.880000000005,10341.49
185,8060.382325000004,9691.310000000003,10291.82
186,8465.27645,9677.57,10328.119999999997
187,8531.426799999997,9716.43,10338.369999999997
188,8205.003224999999,9719.05,10290.339999999997
189,8336.213725000001,9704.769999999997,10310.970000000001
190,8670.647075,9725.38,10385.539999999995
191,8582.104874999994,9755.259999999998,10327.579999999998
192,8336.102525,9760.759999999998,10312.279999999997
193,8632.888124999996,9767.059999999996,10351.759999999998
194,8757.0789,9731.05,10395.619999999997
195,8804.388574999999,9722.080000000004,10402.009999999997
196,8681.248199999993,9721.2,10390.75
197,8580.890374999992,9741.439999999999,10412.37
198,8356.07975,9780.989999999998,10427.35
199,8317.036900000006,9732.869999999995,10428.009999999993
200,8461.103275000003,9766.869999999999,10408.940000000002
201,8303.746324999996,9723.8,10376.81
202,8234.570799999998,9765.830000000002,10407.869999999999
203,8086.772225000005,9753.019999999997,10346.879999999997
204,8199.171724999991,9790.23,10321.61
205,7807.583150000003,9777.779999999999,10343.339999999998
206,8002.1383250000035,9753.340000000004,10376.169999999996
207,8143.2192250000035,9747.689999999999,10390.07
208,7506.504750000002,9774.68,10422.07
209,7205.127350000006,9736.829999999998,10406.83
210,7851.114699999997,9743.75,10474.580000000002
211,7991.113199999998,9766.099999999999,10455.990000000002
212,8451.633099999992,9747.509999999997,10345.53
213,8455.646900000003,9709.730000000005,10335.8
214,8607.10242499999,9753.15,10336.709999999997
215,8748.628374999998,9705.659999999996,10390.2
216,8050.821675000001,9681.380000000001,10387.359999999997
217,7375.0866999999935,9711.529999999999,10437.03
218,7498.729874999998,9756.88,10424.709999999997
219,8021.8748250000035,9744.989999999998,10339.010000000002
220,7866.445299999996,9712.159999999998,10414.570000000003
221,7812.181400000001,9705.41,10387.820000000003
222,7420.665624999995,9710.94,10383.819999999996
223,7201.250175000005,9717.789999999999,10389.940000000002
224,6894.940199999999,9666.480000000001,10360.199999999999
225,6691.524549999998,9604.949999999997,10305.579999999998
226,6544.816775,9709.14,10387.590000000004
227,7010.732675000007,9748.119999999995,10350.750000000004
228,7004.686024999999,9750.720000000005,10325.649999999994
229,7368.788600000001,9727.010000000002,10370.539999999997
230,7495.6359749999965,9746.880000000001,10372.320000000003
231,7774.777674999998,9716.040000000003,10381.400000000001
232,8247.5368,9705.370000000003,10384.319999999998
233,8472.933174999991,9672.609999999997,10396.300000000001
234,7726.279325000001,9708.519999999997,10366.149999999998
235,8042.421625,9677.890000000001,10373.64
236,7852.628799999997,9724.28,10430.380000000001
237,7801.231224999999,9723.45,10374.539999999999
238,7802.861375,9729.150000000001,10342.329999999996
239,7958.347125000003,9761.04,10318.869999999999
240,7502.1873,9788.800000000003,10318.189999999999
241,7266.076900000002,9746.09,10369.680000000004
242,7298.934450000002,9681.439999999999,10310.78
243,6841.1758,9691.88,10224.439999999995
244,7135.398325000004,9726.279999999999,10296.49
245,7126.588075000002,9702.810000000001,10357.949999999997
246,7381.015199999998,9734.869999999997,10365.349999999997
247,6938.479149999995,9795.010000000002,10343.68
248,7281.788324999999,9799.35,10265.23
249,7050.713100000002,9868.049999999997,10311.089999999998
250,6888.117249999994,9852.469999999994,10355.239999999996
251,7013.900475000003,9699.260000000007,10353.31
252,7013.460650000007,9669.430000000002,10269.409999999996
253,6920.649850000003,9796.199999999999,10237.239999999996
254,7784.252750000001,9717.69,10328.669999999995
255,8441.670675000003,9725.62,10329.309999999994
256,8742.334275,9729.59,10352.6
257,8614.68447499999,9729.599999999997,10317.709999999997
258,8760.046874999998,9774.949999999999,10346.049999999994
259,8382.594824999998,9753.249999999998,10329.899999999992
260,8417.177849999998,9764.020000000002,10340.129999999997
261,7862.667924999996,9645.359999999999,10388.279999999997
262,8257.474399999994,9662.790000000005,10359.840000000002
263,8152.325550000001,9672.520000000002,10278.620000000004
264,7787.5581249999905,9666.559999999998,10347.600000000002
265,7893.064825000011,9759.199999999999,10300.289999999997
266,7437.687150000002,9767.909999999998,10351.050000000001
267,7249.771150000004,9787.04,10290.55
268,7216.300500000005,9778.73,10303.350000000004
269,7407.554349999999,9813.44,10312.15
270,7285.618899999998,9810.020000000002,10377.359999999997
271,7967.000799999998,9679.289999999999,10421.039999999997
272,7366.729649999997,9679.69,10440.389999999996
